data,fechamento_ibov,fechamento_dolar
2012-03-12,66687.0,1.7995
2012-03-13,66386.0,1.7926
2012-03-14,68386.0,1.8054
2012-03-15,68259.0,1.7991
2012-03-16,67749.0,1.8003
2012-03-19,67685.0,1.8215
2012-03-20,67725.0,1.8144
2012-03-21,67297.0,1.8226
2012-03-22,66860.0,1.8199
2012-03-23,65831.0,1.8106
2012-03-26,65818.0,1.8175
2012-03-27,66683.0,1.8219
2012-03-28,66032.0,1.823
2012-03-29,65074.0,1.8224
2012-03-30,64875.0,1.8264
2012-04-02,64515.0,1.8329
2012-04-03,65218.0,1.8255
2012-04-04,64301.0,1.8263
2012-04-05,63518.0,1.8214
2012-04-09,63690.0,1.8173
2012-04-10,62922.0,1.8337
2012-04-11,61741.0,1.8358
2012-04-12,61300.0,1.8272
2012-04-13,63039.0,1.8372
2012-04-16,62120.0,1.8478
2012-04-17,61959.0,1.8612
2012-04-18,62696.0,1.879
2012-04-19,63007.0,1.8806
2012-04-20,62620.0,1.8724
2012-04-23,62494.0,1.8802
2012-04-24,61537.0,1.8821
2012-04-25,61989.0,1.8788
2012-04-26,61750.0,1.8855
2012-04-27,62203.0,1.8861
2012-04-30,61691.0,1.9088
2012-05-02,61820.0,1.9243
2012-05-03,62427.0,1.9085
2012-05-04,62104.0,1.9275
2012-05-07,60802.0,1.9194
2012-05-08,61218.0,1.9397
2012-05-09,60346.0,1.9715
2012-05-10,59796.0,1.9529
2012-05-11,59703.0,1.966
2012-05-14,59443.0,1.9951
2012-05-15,57540.0,2.0017
2012-05-16,56245.0,2.0005
2012-05-17,55886.0,2.0092
2012-05-18,54032.0,2.0237
2012-05-21,54516.0,2.0417
2012-05-22,56586.0,2.0907
2012-05-23,55039.0,2.0309
2012-05-24,54620.0,2.0282
2012-05-25,54062.0,1.9846
2012-05-28,54467.0,1.9832
2012-05-29,55214.0,1.9895
2012-05-30,54632.0,2.016
2012-05-31,53805.0,2.0226
2012-06-01,54488.0,2.04
2012-06-04,53408.0,2.056
2012-06-05,53413.0,2.0248
2012-06-06,52486.0,2.0328
2012-06-08,54150.0,2.0213
2012-06-11,54434.0,2.0652
2012-06-12,54001.0,2.0684
2012-06-13,55041.0,2.0719
2012-06-14,55641.0,2.0569
2012-06-15,55349.0,2.0484
2012-06-18,56066.0,2.0641
2012-06-19,56210.0,2.0279
2012-06-20,57196.0,2.0256
2012-06-21,57162.0,2.0631
2012-06-22,55518.0,2.0675
2012-06-25,55406.0,2.0613
2012-06-26,53806.0,2.0724
2012-06-27,53837.0,2.0764
2012-06-28,53107.0,2.0765
2012-06-29,52656.0,2.0095
2012-07-02,54355.0,1.9849
2012-07-03,54704.0,2.0156
2012-07-04,55780.0,2.0279
2012-07-05,56083.0,2.0194
2012-07-06,56376.0,2.0281
2012-07-10,55392.0,2.0333
2012-07-11,53708.0,2.0345
2012-07-12,53564.0,2.0373
2012-07-13,53422.0,2.037
2012-07-16,54316.0,2.0347
2012-07-17,53403.0,2.022
2012-07-18,53909.0,2.0227
2012-07-19,54588.0,2.0125
2012-07-20,55337.0,2.0236
2012-07-23,54183.0,2.0389
2012-07-24,53038.0,2.0477
2012-07-25,52658.0,2.0331
2012-07-26,52638.0,2.0213
2012-07-27,54024.0,2.0212
2012-07-30,56551.0,2.0405
2012-07-31,57243.0,2.0567
2012-08-01,56091.0,2.0443
2012-08-02,56289.0,2.0497
2012-08-03,55524.0,2.0282
2012-08-06,57255.0,2.0312
2012-08-07,58343.0,2.0285
2012-08-08,57723.0,2.0205
2012-08-09,58950.0,2.013
2012-08-10,58774.0,2.0149
2012-08-13,59281.0,2.0204
2012-08-14,59123.0,2.0266
2012-08-15,58083.0,2.0225
2012-08-16,58190.0,2.0168
2012-08-17,59443.0,2.0155
2012-08-20,59083.0,2.0168
2012-08-21,59298.0,2.0158
2012-08-22,58918.0,2.0165
2012-08-23,59382.0,2.0237
2012-08-24,58511.0,2.0271
2012-08-27,58424.0,2.0342
2012-08-28,58109.0,2.044
2012-08-29,58414.0,2.05
2012-08-30,57366.0,2.0488
2012-08-31,57257.0,2.0293
2012-09-03,57065.0,2.033
2012-09-04,57272.0,2.0427
2012-09-05,56236.0,2.0393
2012-09-06,56868.0,2.0281
2012-09-10,58325.0,2.0224
2012-09-11,58405.0,2.0167
2012-09-12,59429.0,2.0271
2012-09-13,59921.0,2.0211
2012-09-14,61955.0,2.0119
2012-09-17,62106.0,2.0329
2012-09-18,61806.0,2.0231
2012-09-19,61806.0,2.0242
2012-09-20,61652.0,2.0213
2012-09-21,61695.0,2.0225
2012-09-24,61319.0,2.0264
2012-09-25,61913.0,2.0315
2012-09-26,60506.0,2.0362
2012-09-27,60483.0,2.0293
2012-09-28,60240.0,2.0257
2012-10-01,59171.0,2.0264
2012-10-02,59575.0,2.0257
2012-10-03,59222.0,2.022
2012-10-04,58627.0,2.0177
2012-10-05,58460.0,2.031
2012-10-08,58572.0,2.0297
2012-10-09,59319.0,2.0362
2012-10-10,58944.0,2.0426
2012-10-11,58460.0,2.0423
2012-10-15,59164.0,2.0363
2012-10-16,59602.0,2.033
2012-10-17,59742.0,2.032
2012-10-18,60087.0,2.0263
2012-10-19,59701.0,2.0277
2012-10-22,58925.0,2.0242
2012-10-23,58679.0,2.027
2012-10-24,57686.0,2.0252
2012-10-25,57161.0,2.0252
2012-10-26,57833.0,2.027
2012-10-29,57267.0,2.0335
2012-10-30,57178.0,2.0307
2012-10-31,57682.0,2.0309
2012-11-01,57065.0,2.031
2012-11-05,58374.0,2.0353
2012-11-06,58220.0,2.0321
2012-11-07,59460.0,2.0337
2012-11-08,58523.0,2.0404
2012-11-09,57517.0,2.0463
2012-11-12,57358.0,2.051
2012-11-13,57049.0,2.0583
2012-11-14,57472.0,2.0669
2012-11-16,56277.0,2.0842
2012-11-19,55387.0,2.0762
2012-11-21,56453.0,2.0988
2012-11-22,56245.0,2.1048
2012-11-23,56439.0,2.0816
2012-11-26,57571.0,2.083
2012-11-27,56737.0,2.0842
2012-11-28,56206.0,2.0928
2012-11-29,56562.0,2.0987
2012-11-30,57845.0,2.1361
2012-12-03,57479.0,2.1193
2012-12-04,58212.0,2.1197
2012-12-05,57597.0,2.0878
2012-12-06,57685.0,2.0774
2012-12-07,57656.0,2.0747
2012-12-10,58468.0,2.0768
2012-12-11,59257.0,2.0787
2012-12-12,59626.0,2.072
2012-12-13,59459.0,2.0852
2012-12-14,59320.0,2.0856
2012-12-17,59604.0,2.0995
2012-12-18,59568.0,2.089
2012-12-19,60461.0,2.0716
2012-12-20,60992.0,2.0694
2012-12-21,61271.0,2.0783
2012-12-26,61003.0,2.0491
2012-12-27,60964.0,2.0434
2012-12-28,60416.0,2.0475
2013-01-02,60990.0,2.0452
2013-01-03,62555.0,2.0459
2013-01-04,63314.0,2.0347
2013-01-07,62523.0,2.0267
2013-01-08,61933.0,2.0415
2013-01-09,61129.0,2.0381
2013-01-10,61578.0,2.029
2013-01-11,61662.0,2.0332
2013-01-14,61511.0,2.0318
2013-01-15,62079.0,2.0358
2013-01-16,61726.0,2.0424
2013-01-17,61806.0,2.0385
2013-01-18,62197.0,2.0408
2013-01-21,61962.0,2.0418
2013-01-22,61904.0,2.0429
2013-01-23,61692.0,2.0354
2013-01-24,61966.0,2.03
2013-01-28,61178.0,1.9958
2013-01-29,60027.0,1.9859
2013-01-30,60405.0,1.9914
2013-01-31,59344.0,1.9908
2013-02-01,59764.0,1.9878
2013-02-04,60350.0,1.996
2013-02-05,59576.0,1.9845
2013-02-06,59442.0,1.9903
2013-02-07,58936.0,1.9667
2013-02-08,58374.0,1.9732
2013-02-13,58495.0,1.9647
2013-02-14,58406.0,1.9577
2013-02-15,58076.0,1.9688
2013-02-18,57906.0,1.9634
2013-02-19,57619.0,1.9543
2013-02-20,57312.0,1.9611
2013-02-21,56153.0,1.9735
2013-02-22,56159.0,1.9727
2013-02-25,56698.0,1.983
2013-02-26,56616.0,1.9825
2013-02-27,56948.0,1.9732
2013-02-28,57273.0,1.9803
2013-03-01,57422.0,1.9792
2013-03-04,56878.0,1.9708
2013-03-05,56508.0,1.9644
2013-03-06,55953.0,1.9708
2013-03-07,57940.0,1.9607
2013-03-08,58842.0,1.9447
2013-03-11,58440.0,1.9567
2013-03-12,58542.0,1.9647
2013-03-13,58204.0,1.9723
2013-03-14,57386.0,1.9717
2013-03-15,57275.0,1.9817
2013-03-18,56869.0,1.982
2013-03-19,56973.0,1.9855
2013-03-20,56361.0,1.9903
2013-03-21,56025.0,2.0082
2013-03-22,55577.0,2.0091
2013-03-25,55250.0,2.0123
2013-03-26,54879.0,2.0173
2013-03-27,55677.0,2.011
2013-03-28,56035.0,2.0224
2013-04-01,56348.0,2.0205
2013-04-02,55901.0,2.019
2013-04-03,54888.0,2.0245
2013-04-04,55563.0,2.0137
2013-04-05,54646.0,1.986
2013-04-08,55049.0,1.9922
2013-04-09,55101.0,1.9811
2013-04-10,55913.0,1.9743
2013-04-11,56190.0,1.9737
2013-04-12,55398.0,1.9695
2013-04-15,54952.0,2.0012
2013-04-16,52953.0,1.987
2013-04-17,53984.0,2.0012
2013-04-18,52887.0,2.0187
2013-04-19,53169.0,2.0108
2013-04-22,53927.0,2.0213
2013-04-23,54301.0,2.0248
2013-04-24,54875.0,2.0109
2013-04-25,54989.0,2.0017
2013-04-26,54963.0,1.9988
2013-04-29,54254.0,2.0082
2013-04-30,54888.0,2.0017
2013-05-02,55919.0,2.0097
2013-05-03,55330.0,2.0091
2013-05-06,55488.0,2.0096
2013-05-07,55429.0,2.0079
2013-05-08,56281.0,2.0055
2013-05-09,55805.0,2.0137
2013-05-10,55446.0,2.0201
2013-05-13,55106.0,2.0074
2013-05-14,54442.0,2.0204
2013-05-15,54668.0,2.0229
2013-05-16,54943.0,2.0268
2013-05-17,54780.0,2.0353
2013-05-20,55162.0,2.0398
2013-05-21,55699.0,2.0413
2013-05-22,56269.0,2.049
2013-05-23,56423.0,2.0442
2013-05-24,56350.0,2.0518
2013-05-27,56415.0,2.0545
2013-05-28,56399.0,2.0757
2013-05-29,56032.0,2.1106
2013-05-31,54633.0,2.1423
2013-06-03,53512.0,2.1243
2013-06-04,53944.0,2.1258
2013-06-05,54019.0,2.1288
2013-06-06,52813.0,2.1304
2013-06-07,52877.0,2.1321
2013-06-10,51619.0,2.1466
2013-06-11,51314.0,2.1323
2013-06-12,49777.0,2.156
2013-06-13,49758.0,2.1218
2013-06-14,50415.0,2.1528
2013-06-17,49337.0,2.1705
2013-06-18,49089.0,2.181
2013-06-19,49457.0,2.225
2013-06-20,47884.0,2.2586
2013-06-21,48209.0,2.242
2013-06-24,47039.0,2.226
2013-06-25,45967.0,2.2139
2013-06-26,46903.0,2.187
2013-06-27,47135.0,2.1989
2013-06-28,47609.0,2.2321
2013-07-01,47458.0,2.2283
2013-07-02,47222.0,2.2546
2013-07-03,45227.0,2.2681
2013-07-04,45046.0,2.248
2013-07-05,45757.0,2.2525
2013-07-08,45211.0,2.2642
2013-07-10,45211.0,2.2643
2013-07-11,45494.0,2.2538
2013-07-12,46624.0,2.2673
2013-07-15,45533.0,2.2193
2013-07-16,46749.0,2.2531
2013-07-17,46869.0,2.2257
2013-07-18,47404.0,2.2271
2013-07-19,47650.0,2.2467
2013-07-22,47407.0,2.2328
2013-07-23,48579.0,2.2134
2013-07-24,48816.0,2.2513
2013-07-25,48372.0,2.2428
2013-07-26,49068.0,2.2568
2013-07-29,49414.0,2.2687
2013-07-30,49220.0,2.2832
2013-07-31,48558.0,2.2771
2013-08-01,48235.0,2.3045
2013-08-02,49141.0,2.2876
2013-08-05,48477.0,2.3058
2013-08-06,48436.0,2.2991
2013-08-07,47422.0,2.314
2013-08-08,47453.0,2.2844
2013-08-09,48949.0,2.2717
2013-08-12,49878.0,2.2873
2013-08-13,50299.0,2.3138
2013-08-14,50594.0,2.3244
2013-08-15,50880.0,2.3407
2013-08-16,50906.0,2.3925
2013-08-19,51540.0,2.4129
2013-08-20,51561.0,2.3936
2013-08-21,50501.0,2.4524
2013-08-22,50408.0,2.4348
2013-08-23,51401.0,2.3486
2013-08-26,52200.0,2.3792
2013-08-27,51425.0,2.372
2013-08-28,50092.0,2.3442
2013-08-29,49867.0,2.3598
2013-08-30,49932.0,2.3862
2013-09-02,50012.0,2.378
2013-09-03,51833.0,2.3585
2013-09-04,51621.0,2.3605
2013-09-05,51715.0,2.3249
2013-09-06,52354.0,2.3066
2013-09-09,53752.0,2.2763
2013-09-10,54252.0,2.2836
2013-09-11,53982.0,2.2772
2013-09-12,53570.0,2.2752
2013-09-13,53311.0,2.2803
2013-09-16,53799.0,2.2843
2013-09-17,53823.0,2.256
2013-09-18,54273.0,2.1865
2013-09-19,55703.0,2.2026
2013-09-20,55095.0,2.2102
2013-09-23,54110.0,2.1986
2013-09-24,54600.0,2.201
2013-09-25,54425.0,2.2324
2013-09-26,54263.0,2.2459
2013-09-27,53781.0,2.2523
2013-09-30,53737.0,2.2162
2013-10-01,52337.0,2.2157
2013-10-02,53176.0,2.1914
2013-10-03,53101.0,2.207
2013-10-04,52489.0,2.212
2013-10-07,52841.0,2.2047
2013-10-08,52413.0,2.2115
2013-10-09,52313.0,2.2075
2013-10-10,52550.0,2.1799
2013-10-11,53000.0,2.174
2013-10-14,53150.0,2.1816
2013-10-15,54176.0,2.1777
2013-10-16,54983.0,2.1806
2013-10-17,55966.0,2.1525
2013-10-18,55360.0,2.1689
2013-10-21,55380.0,2.1735
2013-10-22,56074.0,2.1725
2013-10-23,56459.0,2.1881
2013-10-24,55440.0,2.204
2013-10-25,54863.0,2.1877
2013-10-28,54156.0,2.1805
2013-10-29,55076.0,2.185
2013-10-30,54541.0,2.184
2013-10-31,54174.0,2.2401
2013-11-01,54255.0,2.2567
2013-11-04,54014.0,2.2458
2013-11-05,54436.0,2.2823
2013-11-06,53840.0,2.2855
2013-11-07,53390.0,2.3058
2013-11-08,52739.0,2.3142
2013-11-11,52247.0,2.3308
2013-11-12,52624.0,2.3333
2013-11-13,51804.0,2.3335
2013-11-14,52233.0,2.3137
2013-11-18,53452.0,2.2633
2013-11-19,54304.0,2.2713
2013-11-21,53027.0,2.3062
2013-11-22,52686.0,2.2788
2013-11-25,52807.0,2.2837
2013-11-26,52259.0,2.2967
2013-11-27,51448.0,2.33
2013-11-28,51862.0,2.3176
2013-11-29,51847.0,2.3358
2013-12-02,52479.0,2.3559
2013-12-03,51240.0,2.3758
2013-12-04,50359.0,2.3914
2013-12-05,50220.0,2.3612
2013-12-06,50788.0,2.3267
2013-12-09,50942.0,2.3197
2013-12-10,51167.0,2.309
2013-12-11,50991.0,2.3413
2013-12-12,50077.0,2.3327
2013-12-13,50133.0,2.33
2013-12-16,50049.0,2.3278
2013-12-17,50279.0,2.3194
2013-12-18,50110.0,2.3262
2013-12-19,50578.0,2.3535
2013-12-20,51620.0,2.3876
2013-12-23,51188.0,2.3571
2013-12-26,51358.0,2.3518
2013-12-27,51239.0,2.3384
2013-12-30,51274.0,2.3621
2014-01-02,51522.0,2.3876
2014-01-03,50348.0,2.3765
2014-01-06,50980.0,2.3761
2014-01-07,50982.0,2.3725
2014-01-08,50431.0,2.3967
2014-01-09,50576.0,2.3904
2014-01-10,49322.0,2.3584
2014-01-13,49708.0,2.3598
2014-01-14,49421.0,2.3503
2014-01-15,49715.0,2.3605
2014-01-16,50106.0,2.3636
2014-01-17,49696.0,2.3426
2014-01-20,49180.0,2.3442
2014-01-21,48728.0,2.3575
2014-01-22,48543.0,2.3731
2014-01-23,49294.0,2.3959
2014-01-24,48325.0,2.3982
2014-01-27,47782.0,2.4215
2014-01-28,47750.0,2.4263
2014-01-29,47839.0,2.4352
2014-01-30,47554.0,2.4118
2014-01-31,47234.0,2.4127
2014-02-03,47623.0,2.4402
2014-02-04,46148.0,2.4055
2014-02-05,46964.0,2.3986
2014-02-06,46988.0,2.3825
2014-02-07,47739.0,2.3802
2014-02-10,48070.0,2.409
2014-02-11,47715.0,2.4005
2014-02-12,48467.0,2.4255
2014-02-13,48211.0,2.3938
2014-02-14,47816.0,2.3891
2014-02-17,48199.0,2.39
2014-02-18,47575.0,2.3955
2014-02-19,46597.0,2.3942
2014-02-20,47127.0,2.3704
2014-02-21,47290.0,2.3456
2014-02-24,47375.0,2.3392
2014-02-25,47388.0,2.3411
2014-02-26,46718.0,2.3497
2014-02-27,46622.0,2.322
2014-02-28,47613.0,2.3384
2014-03-05,47092.0,2.3181
2014-03-06,46592.0,2.3232
2014-03-07,47093.0,2.3406
2014-03-10,46242.0,2.3498
2014-03-11,45533.0,2.3642
2014-03-12,45687.0,2.3525
2014-03-13,45864.0,2.3641
2014-03-14,45444.0,2.3465
2014-03-17,44979.0,2.3495
2014-03-18,45115.0,2.3342
2014-03-19,46152.0,2.3478
2014-03-20,46565.0,2.3281
2014-03-21,47272.0,2.3246
2014-03-24,47382.0,2.3225
2014-03-25,47993.0,2.3114
2014-03-26,48182.0,2.3041
2014-03-27,47965.0,2.2593
2014-03-28,49653.0,2.2618
2014-03-31,49770.0,2.2721
2014-04-01,50412.0,2.2607
2014-04-02,50273.0,2.2691
2014-04-03,51712.0,2.2793
2014-04-04,51428.0,2.236
2014-04-07,51115.0,2.2189
2014-04-08,52173.0,2.2012
2014-04-09,51629.0,2.1856
2014-04-10,51185.0,2.2067
2014-04-11,51127.0,2.2184
2014-04-14,51867.0,2.214
2014-04-15,51593.0,2.2329
2014-04-16,50469.0,2.2436
2014-04-17,51201.0,2.2376
2014-04-22,52112.0,2.238
2014-04-23,51975.0,2.2212
2014-04-24,51570.0,2.2138
2014-04-25,51817.0,2.2445
2014-04-28,51397.0,2.2237
2014-04-29,51386.0,2.2359
2014-04-30,51837.0,2.233
2014-05-02,51630.0,2.22
2014-05-05,52989.0,2.2431
2014-05-06,53446.0,2.2292
2014-05-07,53786.0,2.2166
2014-05-08,54053.0,2.2153
2014-05-09,53422.0,2.2128
2014-05-12,53103.0,2.2145
2014-05-13,54056.0,2.2151
2014-05-14,53913.0,2.2025
2014-05-15,54404.0,2.2203
2014-05-16,53856.0,2.2146
2014-05-19,53976.0,2.2058
2014-05-20,53353.0,2.2165
2014-05-21,52366.0,2.2075
2014-05-22,52206.0,2.2153
2014-05-23,52807.0,2.2235
2014-05-26,52649.0,2.2239
2014-05-27,52932.0,2.2378
2014-05-28,52174.0,2.2325
2014-05-29,52649.0,2.2252
2014-05-30,52233.0,2.2408
2014-06-02,51239.0,2.2769
2014-06-03,51606.0,2.2805
2014-06-04,52032.0,2.2781
2014-06-05,51833.0,2.2617
2014-06-06,51562.0,2.2475
2014-06-09,53129.0,2.2277
2014-06-10,54273.0,2.2225
2014-06-11,54676.0,2.2335
2014-06-13,55102.0,2.2241
2014-06-16,54807.0,2.2343
2014-06-17,54630.0,2.2618
2014-06-18,54301.0,2.228
2014-06-20,55192.0,2.2295
2014-06-23,54637.0,2.218
2014-06-24,54194.0,2.2252
2014-06-25,54281.0,2.2078
2014-06-26,53426.0,2.1969
2014-06-27,53507.0,2.194
2014-06-30,53158.0,2.2143
2014-07-01,53170.0,2.2018
2014-07-02,53171.0,2.2252
2014-07-03,53029.0,2.2103
2014-07-04,53892.0,2.2132
2014-07-07,54042.0,2.224
2014-07-08,53814.0,2.2123
2014-07-10,53643.0,2.2192
2014-07-11,54593.0,2.2208
2014-07-14,54786.0,2.2107
2014-07-15,55742.0,2.2199
2014-07-16,55973.0,2.2238
2014-07-17,55712.0,2.2582
2014-07-18,55639.0,2.2255
2014-07-21,57014.0,2.22
2014-07-22,57636.0,2.213
2014-07-23,57983.0,2.2182
2014-07-24,57420.0,2.2228
2014-07-25,57978.0,2.229
2014-07-28,57823.0,2.2222
2014-07-29,57697.0,2.2305
2014-07-30,57119.0,2.2454
2014-07-31,56878.0,2.2639
2014-08-01,55827.0,2.2574
2014-08-04,55906.0,2.2584
2014-08-05,56621.0,2.2818
2014-08-06,56202.0,2.2738
2014-08-07,56487.0,2.2957
2014-08-08,56187.0,2.2812
2014-08-11,55578.0,2.2755
2014-08-12,56613.0,2.2767
2014-08-13,56454.0,2.2803
2014-08-14,55558.0,2.2666
2014-08-15,55783.0,2.2598
2014-08-18,56968.0,2.2576
2014-08-19,57561.0,2.2467
2014-08-20,58450.0,2.2623
2014-08-21,58878.0,2.2687
2014-08-22,58992.0,2.2778
2014-08-25,58408.0,2.2883
2014-08-26,59735.0,2.2618
2014-08-27,59822.0,2.2471
2014-08-28,60945.0,2.2415
2014-08-29,60291.0,2.236
2014-09-01,61294.0,2.2458
2014-09-02,61142.0,2.2435
2014-09-03,61900.0,2.237
2014-09-04,61836.0,2.2431
2014-09-05,60800.0,2.2405
2014-09-08,60708.0,2.2677
2014-09-09,59158.0,2.2868
2014-09-10,58675.0,2.2885
2014-09-11,58202.0,2.298
2014-09-12,58336.0,2.3392
2014-09-15,56930.0,2.3427
2014-09-16,57949.0,2.3325
2014-09-17,59115.0,2.3583
2014-09-18,59108.0,2.3646
2014-09-19,58356.0,2.3682
2014-09-22,57788.0,2.3984
2014-09-23,56818.0,2.4118
2014-09-24,56539.0,2.3836
2014-09-25,56822.0,2.4283
2014-09-26,55965.0,2.42
2014-09-29,57211.0,2.447
2014-09-30,54626.0,2.4462
2014-10-01,54115.0,2.4815
2014-10-02,52859.0,2.4952
2014-10-03,53519.0,2.4588
2014-10-06,54542.0,2.4238
2014-10-07,57124.0,2.3961
2014-10-08,57440.0,2.3769
2014-10-09,57079.0,2.3982
2014-10-10,57266.0,2.4295
2014-10-13,55313.0,2.3942
2014-10-14,57945.0,2.4002
2014-10-15,58012.0,2.4583
2014-10-16,56124.0,2.4728
2014-10-17,54298.0,2.4356
2014-10-20,55720.0,2.4652
2014-10-21,54300.0,2.4809
2014-10-22,52427.0,2.4873
2014-10-23,52409.0,2.4988
2014-10-24,50687.0,2.4739
2014-10-27,51937.0,2.5226
2014-10-28,50504.0,2.4613
2014-10-29,52330.0,2.4612
2014-10-30,51049.0,2.4036
2014-10-31,52338.0,2.4783
2014-11-03,54629.0,2.4966
2014-11-04,53947.0,2.497
2014-11-05,54384.0,2.5049
2014-11-06,53697.0,2.5697
2014-11-07,52637.0,2.5587
2014-11-10,53223.0,2.5528
2014-11-11,52718.0,2.5575
2014-11-12,52473.0,2.5665
2014-11-13,52979.0,2.5889
2014-11-14,51834.0,2.6018
2014-11-17,51772.0,2.6081
2014-11-18,51257.0,2.5825
2014-11-19,52062.0,2.572
2014-11-21,53403.0,2.5153
2014-11-24,56086.0,2.5457
2014-11-25,55410.0,2.5303
2014-11-26,55561.0,2.5011
2014-11-27,55099.0,2.5304
2014-11-28,54731.0,2.5659
2014-12-01,54719.0,2.56
2014-12-02,52277.0,2.5682
2014-12-03,51610.0,2.5525
2014-12-04,52320.0,2.5915
2014-12-05,51427.0,2.5895
2014-12-08,51992.0,2.6004
2014-12-09,50250.0,2.593
2014-12-10,50192.0,2.6162
2014-12-11,49548.0,2.6498
2014-12-12,49861.0,2.6545
2014-12-15,48002.0,2.6955
2014-12-16,47016.0,2.7384
2014-12-17,47008.0,2.7154
2014-12-18,48714.0,2.6625
2014-12-19,48492.0,2.6598
2014-12-22,49651.0,2.6645
2014-12-23,50121.0,2.6946
2014-12-26,50891.0,2.6685
2014-12-29,50145.0,2.7027
2014-12-30,50601.0,2.6575
2015-01-02,50005.0,2.6941
2015-01-05,48512.0,2.7064
2015-01-06,47517.0,2.7001
2015-01-07,48006.0,2.6835
2015-01-08,49463.0,2.663
2015-01-09,49955.0,2.6301
2015-01-12,48840.0,2.6734
2015-01-13,48144.0,2.643
2015-01-14,48038.0,2.6159
2015-01-15,47648.0,2.6422
2015-01-16,48028.0,2.621
2015-01-19,49009.0,2.6517
2015-01-20,47759.0,2.6138
2015-01-21,47888.0,2.6005
2015-01-22,49227.0,2.5745
2015-01-23,49432.0,2.5797
2015-01-26,48712.0,2.5835
2015-01-27,48577.0,2.5724
2015-01-28,48589.0,2.5764
2015-01-29,47696.0,2.6035
2015-01-30,47759.0,2.6824
2015-02-02,46933.0,2.7271
2015-02-03,47664.0,2.6945
2015-02-04,48965.0,2.7418
2015-02-05,49299.0,2.7451
2015-02-06,49231.0,2.7825
2015-02-09,48792.0,2.7698
2015-02-10,49359.0,2.8343
2015-02-11,48508.0,2.8693
2015-02-12,48240.0,2.821
2015-02-13,49546.0,2.8346
2015-02-18,50639.0,2.8374
2015-02-19,51281.0,2.8665
2015-02-20,51301.0,2.868
2015-02-23,51238.0,2.8788
2015-02-24,51288.0,2.833
2015-02-25,51863.0,2.875
2015-02-26,51812.0,2.9085
2015-02-27,51760.0,2.839
2015-03-02,51580.0,2.8965
2015-03-03,51021.0,2.9311
2015-03-04,51303.0,2.9766
2015-03-05,50472.0,3.0035
2015-03-06,50355.0,3.0617
2015-03-09,49978.0,3.1223
2015-03-10,49177.0,3.1022
2015-03-11,48309.0,3.1257
2015-03-12,48908.0,3.1661
2015-03-13,48858.0,3.2492
2015-03-16,48602.0,3.2488
2015-03-17,48849.0,3.2395
2015-03-18,50284.0,3.2097
2015-03-19,51530.0,3.2921
2015-03-20,50964.0,3.2293
2015-03-23,51970.0,3.1322
2015-03-24,51908.0,3.1398
2015-03-25,51507.0,3.2012
2015-03-26,51835.0,3.1828
2015-03-27,50575.0,3.2496
2015-03-30,50100.0,3.2306
2015-03-31,51243.0,3.1958
2015-04-01,51186.0,3.1655
2015-04-02,52322.0,3.1205
2015-04-06,53124.0,3.1263
2015-04-07,53738.0,3.1288
2015-04-08,53732.0,3.0495
2015-04-09,53638.0,3.0591
2015-04-10,53803.0,3.0756
2015-04-13,54214.0,3.1212
2015-04-14,54240.0,3.0634
2015-04-15,54037.0,3.0294
2015-04-16,54919.0,3.0221
2015-04-17,54672.0,3.0409
2015-04-20,53965.0,3.033
2015-04-22,53762.0,3.0113
2015-04-23,54616.0,2.9707
2015-04-24,55687.0,2.9517
2015-04-27,56554.0,2.9173
2015-04-28,55549.0,2.9364
2015-04-29,55809.0,2.9612
2015-04-30,55312.0,3.0145
2015-05-04,56230.0,3.0864
2015-05-05,57350.0,3.0536
2015-05-06,58050.0,3.0333
2015-05-07,57103.0,3.026
2015-05-08,56965.0,2.9733
2015-05-11,57166.0,3.0614
2015-05-12,57193.0,3.0206
2015-05-13,56790.0,3.0403
2015-05-14,56376.0,2.9935
2015-05-15,56656.0,2.9972
2015-05-18,57250.0,3.0076
2015-05-19,56204.0,3.0394
2015-05-20,55497.0,3.0027
2015-05-21,54900.0,3.0379
2015-05-22,55112.0,3.0949
2015-05-25,54378.0,3.0968
2015-05-26,54609.0,3.1536
2015-05-27,53631.0,3.1409
2015-05-28,54230.0,3.1624
2015-05-29,53974.0,3.1798
2015-06-01,52753.0,3.1718
2015-06-02,53035.0,3.1306
2015-06-03,54254.0,3.1345
2015-06-05,53518.0,3.1439
2015-06-08,52975.0,3.1132
2015-06-09,52810.0,3.0966
2015-06-10,52817.0,3.1187
2015-06-11,53876.0,3.0896
2015-06-12,53689.0,3.1185
2015-06-15,53338.0,3.13
2015-06-16,53144.0,3.0885
2015-06-17,53698.0,3.057
2015-06-18,53251.0,3.0605
2015-06-19,54236.0,3.0976
2015-06-22,53750.0,3.0814
2015-06-23,53865.0,3.076
2015-06-24,53772.0,3.0979
2015-06-25,53840.0,3.1277
2015-06-26,53181.0,3.1295
2015-06-29,54013.0,3.1178
2015-06-30,53014.0,3.103
2015-07-01,53081.0,3.1498
2015-07-02,52758.0,3.0967
2015-07-03,53106.0,3.1347
2015-07-06,52511.0,3.1391
2015-07-07,52149.0,3.1867
2015-07-08,52343.0,3.2346
2015-07-10,51782.0,3.1593
2015-07-13,52591.0,3.1348
2015-07-14,53119.0,3.1399
2015-07-15,53239.0,3.1391
